image_file,word,card_id,original_image,position,word_file,row,col
5_6.png,Acoustic,7b619102-7a58-4c44-9c90-de68561e845e,5.png,6,5.txt,1,6
5_7.png,Thundering,1e242ca9-5ed3-402f-b0ed-3656298689fc,5.png,7,5.txt,1,7
5_8.png,Silky,65e58107-4e73-45a9-b910-f68e9a06dce9,5.png,8,5.txt,1,8
5_9.png,Velvety,c33bb78d-8d17-49c0-b115-153f84dab07c,5.png,9,5.txt,2,1
5_10.png,Sleek,2dfbf5f8-9432-4741-8e2d-eaac1d6e59e3,5.png,10,5.txt,2,2
5_11.png,Supple,2862b179-7ac3-499d-8ffe-2189dcbcc1e8,5.png,11,5.txt,2,3
5_12.png,[supple](https://www.google.com/search?q=supple_sca_esv=5ea70eeef6a2a5b7_rlz=1C5CHFA_enKR1185KR1185_sxsrf=AE3TifMncPwbcYuEJE04QBefCVP_avfAWw%3A1765085439607_ei=_xA1aeXjJO6y0-kPoIOu6QU_ved=2ahUKEwjn6qHe36qRAxVv1jQHHSyPOTsQgK4QegQIAxAG_uact=5_oq=Supple+%EC%96%B4%EC%9B%90_gs_lp=Egxnd3Mtd2l6LXNlcnAiDVN1cHBsZSDslrTsm5AyBhAAGAcYHjIGEAAYDRgeMgQQABgeMggQABiABBiiBDIIEAAYgAQYogQyBRAAGO8FSOcJUNMCWKEIcAJ4AJABAJgBggGgAfABqgEDMC4yuAEDyAEA-AEC-AEBmAIEoAKAAsICCBAAGLADGO8FwgILEAAYgAQYsAMYogSYAwCIBgGQBgWSBwMyLjKgB7YHsgcDMC4yuAf4AcIHBTAuMy4xyAcKgAgA_sclient=gws-wiz-serp_mstk=AUtExfCu7yfUGZUVWmeRCrvQ5TxBuPrdlXhwQtWLbzOUgQzhAxmmTEJd_jrJmTBCb_Ucq3_o4oA28lcF_7xzQXQJTlAoc_NjsWjhMDyald09V8VoSqUtJ8SSLwjTaGuR1RIBOekL15Fi7VU1WvxP1APEObqBkaSaDJ2F76U6ngEnQA1sexMh5jHhhY3BVojM5UGqw79vBoJnpwOzlEH8HrwK0QsDAYAfqDicrGAKDC_vSd9YbKkTsWS2uApjx1wW90M8Oj9XpSLGKvL0LPp21YLnmBNH_csui=3)ment,5f53a896-0bab-4fbe-82fb-ee4bdeb775e1,5.png,12,5.txt,2,4
5_13.png,Fluffy,bdaee441-3669-4778-9716-5a3000cf12ff,5.png,13,5.txt,2,5
5_14.png,Coarse,7069dfd5-3df3-4aa0-82c8-37f3833416da,5.png,14,5.txt,2,6
5_15.png,Rough,48875b03-bdf7-4698-ad38-04b0992f37d9,5.png,15,5.txt,2,7
5_16.png,Prickly,702242ea-8b5d-4ea8-ac79-b930eede58f8,5.png,16,5.txt,2,8
5_17.png,Bristly,effaed06-79cb-4572-bf7a-d648818886e5,5.png,17,5.txt,3,1
5_18.png,Gritty,c5f2c2f3-992c-4788-8f2d-0e62e3d73d2d,5.png,18,5.txt,3,2
5_19.png,grit,64c08e79-b2f8-4808-8a97-c6812b422723,5.png,19,5.txt,3,3
5_20.png,Abrasive,255bd083-5283-4fc7-bd04-a0874ff38e3d,5.png,20,5.txt,3,4
5_21.png,Clammy,622bfb0b-cbaa-4776-8d17-5e2ae76ba4fb,5.png,21,5.txt,3,5
5_22.png,Viscous,4b1a2b69-b55f-4f78-b7b7-7a39e7b149f5,5.png,22,5.txt,3,6
5_23.png,Damp,77644785-2319-40c8-addc-fbbe12f1f4fd,5.png,23,5.txt,3,7
5_24.png,Slimy,2e3d4e03-6da2-490c-bd77-0fcd231e59ad,5.png,24,5.txt,3,8
5_25.png,Sticky,91215351-8144-4039-a3d7-ff163ea071f7,5.png,25,5.txt,4,1
5_26.png,Tepid,3356a1b7-97e5-4ce2-9671-ed9afb38f47a,5.png,26,5.txt,4,2
5_27.png,Frigid,bbe62faa-f28d-4954-aeda-31c599e1971d,5.png,27,5.txt,4,3
5_28.png,Brittle,694427be-8d6b-4646-8d8c-26b1f0e38a70,5.png,28,5.txt,4,4
5_29.png,Fragile,531ae140-2224-467b-89dc-aa6a1e4ec714,5.png,29,5.txt,4,5
5_30.png,Jagged,2eb87c77-0cc1-4a73-971b-55861c063fc1,5.png,30,5.txt,4,6
5_31.png,Fragrant,0e101dc2-2bfc-4623-af6d-6de9d737ff7f,5.png,31,5.txt,4,7
5_32.png,Redolent,5c86045c-2bf0-40b3-ba76-7320092475a4,5.png,32,5.txt,4,8
5_33.png,Aromatic,b1fccf05-ac96-4d13-a001-cf85e95a9aa6,5.png,33,5.txt,5,1
5_34.png,Scented,ee9fd469-575c-4d9f-bccb-87d7fb9fb6cf,5.png,34,5.txt,5,2
5_35.png,Perfumed,f4ea32d9-cb10-4de4-ad8e-c6b05e1424fe,5.png,35,5.txt,5,3
5_36.png,Floral,4913bbca-43d6-4c57-a64e-afb094d2ce4f,5.png,36,5.txt,5,4
5_37.png,Fresh,d385ef0a-3439-42be-bc3c-b16bd0d43ba3,5.png,37,5.txt,5,5
5_38.png,Earthy,8aa469f9-692c-4f5a-81ca-0b4ad6863c38,5.png,38,5.txt,5,6
5_39.png,Musky,c131c89e-877c-4d86-b097-a19405c28615,5.png,39,5.txt,5,7
5_40.png,Smoky,98899bfa-9fbb-4e71-a988-d959966c600c,5.png,40,5.txt,5,8
5_41.png,Stinking,9281d4ee-ea3e-424f-97e9-c6311c90b394,5.png,41,5.txt,6,1
5_42.png,Foul,048fda6f-8c4e-4a11-b663-34b4e5b1a483,5.png,42,5.txt,6,2
5_43.png,Fetid,9fbf32a6-954a-44fa-9894-947c25165cbc,5.png,43,5.txt,6,3
5_44.png,Musty,4f68fdf8-11b7-45d5-9240-489f394acf0c,5.png,44,5.txt,6,4
5_45.png,Rancid,311cb003-fb7c-4905-ad8e-b348168044f7,5.png,45,5.txt,6,5
5_46.png,Pungent,84d65dcc-6eac-47a5-b5d9-af7cdb521b15,5.png,46,5.txt,6,6
5_47.png,Acrid,5c5c0f2d-ccdb-4664-9c13-768f29da3f01,5.png,47,5.txt,6,7
5_48.png,Malodorous,bf5a10d7-7455-4143-bf9d-a114674ab733,5.png,48,5.txt,6,8
5_49.png,Noxious,5524545d-584d-4776-8914-986676f3d42e,5.png,49,5.txt,7,1
5_50.png,Overpowering,d724cb1d-ab15-449c-84c0-ff5345e7c14e,5.png,50,5.txt,7,2
5_51.png,Stale,03aafbaf-7a4d-418a-a290-c38e8bb8b693,5.png,51,5.txt,7,3
5_52.png,Intelligent,60ec890a-27cd-4362-96de-7887eaafa27d,5.png,52,5.txt,7,4
5_53.png,Smart,f33874e8-9831-4ed2-8ed2-762327e05592,5.png,53,5.txt,7,5
5_54.png,Deep,13892e3f-6569-4130-b2da-493f27c65f25,5.png,54,5.txt,7,6
5_55.png,Bright,22f32728-5603-4151-a8f9-6af26c88750f,5.png,55,5.txt,7,7
5_56.png,Brilliant,c2e6edfc-1826-43b5-ab1f-353307099f62,5.png,56,5.txt,7,8
5_57.png,Genius,98d97916-4bbb-45b7-aada-de8acc3380f3,5.png,57,5.txt,8,1
5_58.png,Resourceful,52579a16-46b4-45f3-8526-24c5c5d855ae,5.png,58,5.txt,8,2
5_59.png,Erudite,f5e8cde7-c765-4c21-89c1-5b463da50339,5.png,59,5.txt,8,3
5_60.png,rudimentary,b22409ee-936a-4f76-afed-8876daf75ad3,5.png,60,5.txt,8,4
5_61.png,Cerebral,6c075a7b-5988-44b8-8fe4-86c0b0c1cb56,5.png,61,5.txt,8,5
5_62.png,Gifted,b775c8e9-a7e7-417c-8066-8078996ee58a,5.png,62,5.txt,8,6
5_63.png,Talented,df66c54f-211e-4d97-b50c-2f77dfdcbf09,5.png,63,5.txt,8,7
5_64.png,Sharp,f06c9212-eeaf-4840-a0aa-d713f70b81e2,5.png,64,5.txt,8,8
6_1.png,Quick-witted,99469aa6-62c2-4072-b6c7-38443368296c,6.png,1,6.txt,1,1
6_2.png,Brainy,308df539-54fd-4126-949e-4c0f823c4ec9,6.png,2,6.txt,1,2
6_3.png,Intellectual,d980a800-15e3-4276-96c1-1004b832055e,6.png,3,6.txt,1,3
6_4.png,Academic,45c8a895-4285-4cdb-98f4-0fb8b4703e1b,6.png,4,6.txt,1,4
6_5.png,Clever,7ff36eab-1762-4f5f-b852-a227d962c4b6,6.png,5,6.txt,1,5
6_6.png,Ingenious,ffb4c506-b601-4559-9d2c-246885bbf11f,6.png,6,6.txt,1,6
6_7.png,Capable,35f026ae-fcfd-4ec2-9a6b-782140032454,6.png,7,6.txt,1,7
6_8.png,Competent,43ba3949-3391-4ade-b60f-da29b1ad0fd8,6.png,8,6.txt,1,8
6_9.png,Proficient,5b368227-c990-48e1-be81-7c84f93aeac6,6.png,9,6.txt,2,1
6_10.png,Skilled,2f6e8896-d680-420c-9e3d-895782b518e2,6.png,10,6.txt,2,2
6_11.png,Expert,68072f97-933c-4cf5-b915-08cde4451c68,6.png,11,6.txt,2,3
6_12.png,Masterful,f6811b4d-9933-4efd-adcc-133291175434,6.png,12,6.txt,2,4
6_13.png,Educated,c10a6cd8-fa5c-44e0-bc29-6d7ae0089c21,6.png,13,6.txt,2,5
6_14.png,Literate,370963e9-6754-4fa4-868a-d8b18b824fa1,6.png,14,6.txt,2,6
6_15.png,Well-read,353609e4-ace8-4f99-ab71-bf00a2e0a34e,6.png,15,6.txt,2,7
6_16.png,Scholarly,ca4a352d-2a8b-49ea-8dc5-be49f1066076,6.png,16,6.txt,2,8
6_17.png,Bookish,5e9b577b-9ffd-4652-b093-92b929ac542b,6.png,17,6.txt,3,1
6_18.png,Highbrow,c47f0cfa-72e3-4555-9634-c552cee7942e,6.png,18,6.txt,3,2
6_19.png,Sage,e225b6b7-a2c5-456f-9dd1-24d16c86c5a5,6.png,19,6.txt,3,3
6_20.png,Sagacious,b8e5ce46-7ddc-44b3-848d-00e69a4b52a2,6.png,20,6.txt,3,4
6_21.png,Prudent,39f8ac13-f8f8-4330-b614-0cae35a08676,6.png,21,6.txt,3,5
6_22.png,Discriminating,4e86bfb9-dd94-43e9-bcb2-30a918019f8d,6.png,22,6.txt,3,6
6_23.png,criticize,84794798-40ac-4f74-9ecf-1a0772f2565f,6.png,23,6.txt,3,7
6_24.png,Discerning,5bd21c20-b391-478f-91eb-4785489f0840,6.png,24,6.txt,3,8
6_25.png,Judicious,c9b40cca-d4d2-43c7-999d-8e95e626ff11,6.png,25,6.txt,4,1
6_26.png,Contemplative,7cb2b8af-769a-4e45-b65d-5618bb69ce4f,6.png,26,6.txt,4,2
6_27.png,Pensive,76c40bbf-bf06-41d3-872b-3c3883bcab5d,6.png,27,6.txt,4,3
6_28.png,pendium,33500cb1-7a7d-4cd0-9797-e87efedc4f57,6.png,28,6.txt,4,4
6_29.png,Intuitive,b0ab1631-9b22-477d-8836-e366e0a3bfb8,6.png,29,6.txt,4,5
6_30.png,Sensible,1b5d8c61-65b4-4e93-84eb-f313572cc9d1,6.png,30,6.txt,4,6
6_31.png,Reasonable,e8c31149-1a0f-4396-95f9-cb5abfad4037,6.png,31,6.txt,4,7
6_32.png,Rational,3650141b-f0ed-469b-8946-a5c70d5f9d0a,6.png,32,6.txt,4,8
6_33.png,Logical,a53a36d8-a7f1-476d-8705-6637ad1edfb0,6.png,33,6.txt,5,1
6_34.png,Sound,fb784c1f-7215-4efd-8366-3238ee9837ae,6.png,34,6.txt,5,2
6_35.png,Insightful,c20bed36-b802-42a0-8ff7-ed8696f86d0b,6.png,35,6.txt,5,3
6_36.png,Perceptive,39246dff-7cce-4334-85c7-16486593291b,6.png,36,6.txt,5,4
6_37.png,Prescient,3146714c-c88e-4273-8ae7-adfc1853b9df,6.png,37,6.txt,5,5
6_38.png,Observant,960b53ad-01a9-4390-be62-a9069a78ce74,6.png,38,6.txt,5,6
6_39.png,Profound,728d2825-96b7-4cc6-985e-1a3a68ab8274,6.png,39,6.txt,5,7
6_40.png,Philosophical,205c79bc-3b26-4d3d-bc5d-87e40b4a8936,6.png,40,6.txt,5,8
6_41.png,Enlightened,633a695b-6e3d-4195-9cb8-c4d75e3f8ca6,6.png,41,6.txt,6,1
6_42.png,Visionary,c2114dab-1189-4efe-a479-9d43728837d3,6.png,42,6.txt,6,2
6_43.png,Far-sighted,6f5dd3be-75e5-470b-ad29-e05043f6ecb7,6.png,43,6.txt,6,3
6_44.png,Thoughtful,4dd0b7fa-f3d2-4ddd-bb08-6275085b8330,6.png,44,6.txt,6,4
6_45.png,Reflective,e90df609-312d-448f-8815-8020b6281348,6.png,45,6.txt,6,5
6_46.png,Meditative,54a1b64c-f2bf-480e-a38c-f77b847e8008,6.png,46,6.txt,6,6
6_47.png,Introspective,ec1d8a7e-1f20-435f-b71d-7cae7fab1557,6.png,47,6.txt,6,7
6_48.png,Aware,17832526-3a55-497a-8b06-b77969ad0782,6.png,48,6.txt,6,8
6_49.png,Shrewd,ad447435-a133-43bc-8d8e-8d078d84d3b5,6.png,49,6.txt,7,1
6_50.png,Astute,dac4c663-d8d9-4022-b2c1-ef37c22f8700,6.png,50,6.txt,7,2
6_51.png,Canny,ef859532-0ecf-42a0-8099-44cc9622fb6a,6.png,51,6.txt,7,3
6_52.png,Savvy,11247e7a-1f5a-42a2-98cf-a1a9ac1b6f14,6.png,52,6.txt,7,4
6_53.png,Droll,c4313180-43aa-48df-997b-0f4958fed11e,6.png,53,6.txt,7,5
6_54.png,Devious,5292124f-4875-4d6d-904c-76fc0fe54e46,6.png,54,6.txt,7,6
6_55.png,Scheming,d33ab3da-88ca-4498-a5ee-60606e75500c,6.png,55,6.txt,7,7
6_56.png,Sly,b1654355-43a2-4f3e-8c82-49a21f248512,6.png,56,6.txt,7,8
6_57.png,Street-smart,8494fc7b-2fd2-4bc2-92cd-eb0918077725,6.png,57,6.txt,8,1
6_58.png,Sharp,f06c9212-eeaf-4840-a0aa-d713f70b81e2,6.png,58,6.txt,8,2
6_59.png,Keen,e270280e-d2b4-409e-9b0a-aae32ab23958,6.png,59,6.txt,8,3
6_60.png,Witty,fd8c657a-9f82-4f30-91d3-e5c9af050e07,6.png,60,6.txt,8,4
6_61.png,Humorous,f56e3506-5b05-493f-a1a4-e55cb4e550bd,6.png,61,6.txt,8,5
6_62.png,Cunning,a38a6cb7-d1b5-4dbb-8ad7-3d8bb06a5aef,6.png,62,6.txt,8,6
6_63.png,Crafty,61d7d33c-d0e2-42a3-849a-42e0590bfc71,6.png,63,6.txt,8,7
6_64.png,Potent,1dd200a1-9892-4c86-8849-ffd20220ed0e,6.png,64,6.txt,8,8
7_1.png,Wily,e9a6ac0f-f2b7-4aec-aff4-776f186fa1b1,7.png,1,7.txt,1,1
7_2.png,Artful,2b4bdd65-621a-449f-8ebb-053dcc37fb49,7.png,2,7.txt,1,2
7_3.png,Manipulative,892d82e1-af23-4925-a522-3d2bbe7c302a,7.png,3,7.txt,1,3
7_4.png,Vigilant,3b1ace0d-4818-400b-b0b5-a8a181c2d2b7,7.png,4,7.txt,1,4
7_5.png,vigil,3f2eb4be-ca08-417b-9b8c-8b63fe301620,7.png,5,7.txt,1,5
7_6.png,surveil,0de39588-ccad-4075-9745-7ae5ce86c7c5,7.png,6,7.txt,1,6
7_7.png,Pragmatic,cb46298d-7652-4fff-a258-fda05b3ab05c,7.png,7,7.txt,1,7
7_8.png,Machiavellian,c0942bfb-dcc4-4fc2-a2a4-d3d112eda725,7.png,8,7.txt,1,8
7_9.png,Practical,db13dd50-7ce1-4fa8-b3af-4c5c4913b925,7.png,9,7.txt,2,1
7_10.png,Realistic,3c7361a0-8b7e-4b64-8fc4-11478197a59f,7.png,10,7.txt,2,2
7_11.png,Down-to-earth,aeed643b-8b83-418c-a81f-2714cb0af624,7.png,11,7.txt,2,3
7_12.png,Efficient,2ad7fe37-cd4b-44c5-be58-87fbb07fe37a,7.png,12,7.txt,2,4
7_13.png,Quick,7570db34-a4f2-404d-92a5-02465b43502d,7.png,13,7.txt,2,5
7_14.png,Alert,4412e778-bf6a-4188-a7a8-194769cc2bab,7.png,14,7.txt,2,6
7_15.png,Calculated,99a25871-65c5-4805-b10f-713374f6b122,7.png,15,7.txt,2,7
7_16.png,Opportunistic,53bf3e38-19a5-40c0-945c-80eda44c4e6e,7.png,16,7.txt,2,8
7_17.png,Fox-like (Foxy),06d71b40-947a-483d-bc9d-4971d6567a7e,7.png,17,7.txt,3,1
7_18.png,Stupid,3afdf279-b3d0-44ae-902d-0e32a4758fdb,7.png,18,7.txt,3,2
7_19.png,Dumb,2f026ce1-d753-4abd-8602-19a2d3acb63d,7.png,19,7.txt,3,3
7_20.png,Idiotic,829a7fb7-d088-463f-9f66-1425b1062b0a,7.png,20,7.txt,3,4
7_21.png,Moronic,fdeb7842-f42b-41af-884e-cea3ff6ee968,7.png,21,7.txt,3,5
7_22.png,Imbecilic,cb87abbf-2375-4c15-bdc3-32e0959c465b,7.png,22,7.txt,3,6
7_23.png,Foolish,5974ebc2-f2cd-4bfb-b9eb-9fac531204d9,7.png,23,7.txt,3,7
7_24.png,Silly,ccccae33-fbc7-4e15-b2db-c7b8389f4446,7.png,24,7.txt,3,8
7_25.png,Ridiculous,2fa5a038-d767-45a0-b0f4-9fdfba9c58ce,7.png,25,7.txt,4,1
7_26.png,Absurd,0ddd74af-7b47-470b-a88b-e9ce6682820c,7.png,26,7.txt,4,2
7_27.png,Forceful,596724eb-347f-4a4b-a810-ab3ac65e7cb7,7.png,27,7.txt,4,3
7_28.png,Ludicrous,071f08c7-53f9-4754-b01b-9b2f0486d853,7.png,28,7.txt,4,4
7_29.png,Preposterous,6826f9c0-51bf-4d44-a180-58027981a8b0,7.png,29,7.txt,4,5
7_30.png,Senseless,89cf3ca1-c0f7-46e6-b893-853851aef2dd,7.png,30,7.txt,4,6
7_31.png,Mindless,671c8b29-f81c-4c9c-91e9-7cc32440e9cf,7.png,31,7.txt,4,7
7_32.png,Brainless,5ae4674a-7878-4a89-9cdd-a4d1c99d4d12,7.png,32,7.txt,4,8
7_33.png,Vacuous,ac5f7f5b-28d0-49a9-9118-b58aba329c87,7.png,33,7.txt,5,1
7_34.png,Vapid,51239d3f-96ab-4817-8b43-e7f886ab4aee,7.png,34,7.txt,5,2
7_35.png,Dense,480418b0-b0ef-45d4-88e2-24ef7fda5c2d,7.png,35,7.txt,5,3
7_36.png,Thick,8a457d87-8b34-4160-9f63-171e15c7e886,7.png,36,7.txt,5,4
7_37.png,Slow,a5519e62-c5c5-4bee-9fd3-90ceddafb3e7,7.png,37,7.txt,5,5
7_38.png,Dim,3c40719d-9dd1-4cba-89ea-1194ec8bef6e,7.png,38,7.txt,5,6
7_39.png,Dull,1e6b3080-4c7f-480d-a838-04fcc55597b0,7.png,39,7.txt,5,7
7_40.png,Obtuse,61a36fb2-4410-43e6-8c7a-7357f7192713,7.png,40,7.txt,5,8
7_41.png,Unintelligent,6e834c63-6cbb-4008-b3f6-9d6ca209aa7c,7.png,41,7.txt,6,1
7_42.png,Simple-minded,3639bf41-7790-472e-a6f2-19e269507a90,7.png,42,7.txt,6,2
7_43.png,Half-witted,2119d5d8-02f0-4cfa-a201-4de072c2f9b4,7.png,43,7.txt,6,3
7_44.png,Crazy,c7944e81-dc7d-433b-a20d-6943bddfef02,7.png,44,7.txt,6,4
7_45.png,Insane,63054b58-681b-421e-9aff-beb31be210f8,7.png,45,7.txt,6,5
7_46.png,Mad,f4edd8ef-5c55-408c-9ed7-d294e5055155,7.png,46,7.txt,6,6
7_47.png,Lunatic,bacf50d9-565d-447f-904c-4d4620d651b5,7.png,47,7.txt,6,7
7_48.png,Deranged,7cdfcf1e-5571-49c4-80e8-f570fbe856e1,7.png,48,7.txt,6,8
7_49.png,Ignorant,9fb063d3-df46-4b57-a4b2-b3dd9cc3f543,7.png,49,7.txt,7,1
7_50.png,Uneducated,2a3ff85c-54a5-4162-a329-639fb8a60091,7.png,50,7.txt,7,2
7_51.png,Illiterate,a22db2a1-dedc-4e0b-ab13-cb99fe6b83a7,7.png,51,7.txt,7,3
7_52.png,Uninformed,56c1b657-24e8-4a22-82c7-0cbbc162cd3b,7.png,52,7.txt,7,4
7_53.png,Unaware,8dddb6ca-7e50-4905-9503-1c7a5a991a57,7.png,53,7.txt,7,5
7_54.png,Oblivious,6e62f520-36af-47c7-ac62-ad4c1cac4716,7.png,54,7.txt,7,6
7_55.png,Naive,d5061e38-20e0-4aff-b8b1-b893cbcaced1,7.png,55,7.txt,7,7
7_56.png,Gullible,3a4d98c5-0d6e-4939-9fd0-62e6d760f8aa,7.png,56,7.txt,7,8
7_57.png,Credulous,40f72f50-1289-4f35-a123-6b2c87959aa2,7.png,57,7.txt,8,1
7_58.png,Innocent,bfb49e59-bcd3-4530-8b9d-110255f2549d,7.png,58,7.txt,8,2
7_59.png,Green,1ddde93c-c99e-4708-b89e-e76883ed4ebc,7.png,59,7.txt,8,3
7_60.png,Inexperienced,d4070a1f-ff02-4c9a-adb1-5258e6d1130f,7.png,60,7.txt,8,4
7_61.png,Amateurish,0ec5eb3b-8655-4e62-bf19-d3f0e72848dc,7.png,61,7.txt,8,5
7_62.png,Clumsy,fd59b265-ac7c-4ed5-ae79-af9b2c58c454,7.png,62,7.txt,8,6
7_63.png,Inept,0eaf9526-f970-4db3-a513-ed957b9c4b2e,7.png,63,7.txt,8,7
7_64.png,Incompetent,9b8209c7-0606-4aac-8f72-4812d6946961,7.png,64,7.txt,8,8
8_1.png,Confused,5f27df26-abdc-44ab-8080-822a80489c74,8.png,1,8.txt,1,1
8_2.png,Puzzled,b96bdc71-2431-4ce2-a5e5-7e88d6e8ef07,8.png,2,8.txt,1,2
8_3.png,Perplexed,d876ead8-fbf4-4400-8167-8e9784fd8f5b,8.png,3,8.txt,1,3
8_4.png,Baffled,04a114bc-efb9-48f9-9b38-ccc25d732985,8.png,4,8.txt,1,4
8_5.png,Bewildered,843d62aa-f2e8-4a55-8164-87b3593d2adf,8.png,5,8.txt,1,5
8_6.png,Disoriented,cde9afd5-ba13-4545-84e7-f0dee0451bbf,8.png,6,8.txt,1,6
8_7.png,Dazed,0239f36a-cc56-437c-9890-dbe2b4101858,8.png,7,8.txt,1,7
8_8.png,Absent-minded,628a966b-c638-4d69-a7ea-09041d06ce98,8.png,8,8.txt,1,8
8_9.png,Forgetful,b8a51c5d-3175-4192-9bef-15f9cea72b57,8.png,9,8.txt,2,1
8_10.png,Scatterbrained,539e2353-ff59-48aa-97d9-a3a184ff183b,8.png,10,8.txt,2,2
8_11.png,Irrational,58b1d28d-e542-4846-b2f7-e8d1b4fd8f0b,8.png,11,8.txt,2,3
8_12.png,Illogical,d1d8a506-7e1a-4188-a7ac-10278aeadfd7,8.png,12,8.txt,2,4
8_13.png,Unreasonable,0e0ae893-5d07-41e2-8d96-643de364f6d9,8.png,13,8.txt,2,5
8_14.png,Biased,4a770e94-1d0d-41e6-8bec-9f7e7e183bf7,8.png,14,8.txt,2,6
8_15.png,Dominant,c6e1cba1-bf3a-436f-a5d5-6fd158fae0f2,8.png,15,8.txt,2,7
8_16.png,Sovereign,ca76fc75-831b-4b7c-a271-266a83054a39,8.png,16,8.txt,2,8
8_17.png,Commanding,0534789e-ed3b-443c-9bec-fa4ec316d107,8.png,17,8.txt,3,1
8_18.png,Prevailing,4e3cdc7e-30eb-4f7a-85c6-bace54760ef4,8.png,18,8.txt,3,2
8_19.png,Controlling,53bf8d1d-ebd8-4acd-abb3-8cef1c16349d,8.png,19,8.txt,3,3
8_20.png,Powerful,eaba191c-7618-4a2b-9fd9-a656d4de03a7,8.png,20,8.txt,3,4
8_21.png,Mighty,cdb2d30c-b797-4ea0-9514-3c1fd0146958,8.png,21,8.txt,3,5
8_22.png,Supreme,b39d9b4d-4d72-4f05-b4d6-21a915093547,8.png,22,8.txt,3,6
8_23.png,Ruling,53c60ad4-f37e-437f-8e14-b4ae250209cd,8.png,23,8.txt,3,7
8_24.png,Governing,f7e1912f-9f03-4ea9-9efa-7c4435f4bf76,8.png,24,8.txt,3,8
8_25.png,Reigning,b0b60343-14d8-4853-92fb-ee7bea99696a,8.png,25,8.txt,4,1
8_26.png,Invincible,2f575ed4-f250-4722-923f-833b866fa105,8.png,26,8.txt,4,2
8_27.png,Ascendant,e940b923-60db-41b1-8f8e-a6309c65fc49,8.png,27,8.txt,4,3
8_28.png,Predominant,84c937ce-78a5-42ea-ba0e-420b6449b844,8.png,28,8.txt,4,4
8_29.png,Hegemonic,1acdb4b9-a4f4-485b-81fa-e638cda59684,8.png,29,8.txt,4,5
8_30.png,Omnipotent,e3ad5452-82ff-4701-b070-e8c1fd7e3c61,8.png,30,8.txt,4,6
8_31.png,Unrivaled,cef7bbd0-03db-4a04-8ae3-976af00b18e5,8.png,31,8.txt,4,7
8_32.png,Superior,3708578c-2428-4126-a0c9-e951b9fd41dd,8.png,32,8.txt,4,8
8_33.png,Chief,e5b89a72-bfff-4939-b23b-362e3124d06b,8.png,33,8.txt,5,1
8_34.png,Lead,c2598613-d435-42bc-9751-6749888e8f11,8.png,34,8.txt,5,2
8_35.png,Directing,e7e9e056-b442-47cc-91db-f1dfc4e7d25e,8.png,35,8.txt,5,3
8_36.png,Managing,575b0f57-c09c-4866-87cc-cf3ec3660669,8.png,36,8.txt,5,4
8_37.png,Supervising,b372cb0e-4d4f-4a54-b49c-df4f3f35b9be,8.png,37,8.txt,5,5
8_38.png,In charge,30b12460-8a8a-46fb-8fa3-b6ac6b7fd83a,8.png,38,8.txt,5,6
8_39.png,Masterful,f6811b4d-9933-4efd-adcc-133291175434,8.png,39,8.txt,5,7
8_40.png,Overriding,5b7356e7-24d4-46a8-b5bd-f010b056a09b,8.png,40,8.txt,5,8
8_41.png,Preeminent,a6f4af57-5438-4813-aad0-9a1f2bde9363,8.png,41,8.txt,6,1
8_42.png,Assertive,81c13518-ba01-45e3-81fd-b258928e40d3,8.png,42,8.txt,6,2
8_43.png,Oppressive,063c84e4-2d46-4c69-bc32-a97c67ab2b13,8.png,43,8.txt,6,3
8_44.png,Tyrannical,6f0eb068-e74d-4685-b567-b2b664ae917f,8.png,44,8.txt,6,4
8_45.png,Dictatorial,dab40673-aa79-4686-b1ee-103eda4c639f,8.png,45,8.txt,6,5
8_46.png,Autocratic,f89be803-fbe9-4c2d-b85e-381714637fa7,8.png,46,8.txt,6,6
8_47.png,Despotic,52051977-1670-4c5f-8746-b4d0fb724f13,8.png,47,8.txt,6,7
8_48.png,Totalitarian,3c5e35b0-249c-4d5f-ad67-cb4d76019eb4,8.png,48,8.txt,6,8
8_49.png,Coercive,cfa9962b-1875-43eb-b867-cb0186a9abe9,8.png,49,8.txt,7,1
8_50.png,Draconian,22f42379-8580-4cdb-908c-edd57320208e,8.png,50,8.txt,7,2
8_51.png,Repressive,48783207-8dbe-42a4-8bee-b855fcb293fb,8.png,51,8.txt,7,3
8_52.png,Ruthless,8bce3d0b-799b-4ef0-b709-ec83dc725f9f,8.png,52,8.txt,7,4
8_53.png,Cruel,699ecfa7-2f94-41ea-8cd6-582a1b69b359,8.png,53,8.txt,7,5
8_54.png,Heavy-handed,70f34486-e2fb-4278-8fb1-d987ecb739b2,8.png,54,8.txt,7,6
8_55.png,Iron-fisted,b8d254d0-b096-437a-9d46-0b682b03a279,8.png,55,8.txt,7,7
8_56.png,Domineering,c960aeb0-2e0d-411e-84ae-f927722781e9,8.png,56,8.txt,7,8
8_57.png,Bossy,05237915-2da0-4f0f-bcfd-ba729b77dd6c,8.png,57,8.txt,8,1
8_58.png,Imperious,36a2d3e6-4add-4fe4-b725-e29364ac8c6a,8.png,58,8.txt,8,2
8_59.png,Arbitrary,0585a30b-5a87-4414-8b21-822054564a91,8.png,59,8.txt,8,3
8_60.png,Unjust,1966f8b1-6d14-47ed-954f-61d8a971a016,8.png,60,8.txt,8,4
